id,modelNumber,title,subTitle,url,image,priceData_price,priceData_salePrice,priceData_discountText,priceData_prices,colourVariations,rating,ratingCount,hoverImage
IF6513,OPH64,Samba OG Shoes,Originals,/samba-og-shoes/IF6513.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/c9b1ede7c6d048f48e8694cf80a91d5d_9366/samba-og-shoes.jpg",95,95,0%,"[{'type': 'original', 'valueNoVat': 95, 'value': 95, 'discountPercentage': 0}]","['JP5329', 'IG1963', 'JR8842', 'JR8844', 'JR8848', 'ID0478', 'IF6513', 'JI2678', 'JI2681', 'JI2725', 'JI2724', 'JI2735', 'JH5687', 'JR9447', 'JR9446']",4.86,207,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/0d0f785a7b2f4ba9bb8384453deed585_9366/samba-og-shoes.jpg"
IF6490,NJI55,Handball Spezial Shoes,Originals,/handball-spezial-shoes/IF6490.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/08c7c0fc4ae84932864226ad74075e6e_9366/handball-spezial-shoes.jpg",90,90,0%,"[{'type': 'original', 'valueNoVat': 90, 'value': 90, 'discountPercentage': 0}]",[],4.8452,885,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/0f2b7da40d124c87b709fe392986cb53_9366/handball-spezial-shoes.jpg"
ID8757,NKX11,Galaxy 7 Running Shoes,Men Running,/galaxy-7-running-shoes/ID8757.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/54a8ea8d88d94e459867b85d79b81f89_9366/galaxy-7-running-shoes.jpg",45,45,0%,"[{'type': 'original', 'valueNoVat': 45, 'value': 45, 'discountPercentage': 0}]","['ID8760', 'ID8754', 'ID8752', 'ID8756', 'ID8755', 'ID8757', 'JQ8118', 'JQ2620', 'JQ2623', 'JQ2622', 'JQ2627', 'IE8226']",4.7016,1072,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/f3a7b39b7add4a4abf17bc0bef273e57_9366/galaxy-7-running-shoes.jpg"
HP5817,LWR95,Duramo 10 Shoes,Kids 4-8 Years Running,/duramo-10-shoes/HP5817.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/f581ba8b10df45458b1aaf5100c577d7_9366/duramo-10-shoes.jpg",40,20,50%,"[{'type': 'original', 'valueNoVat': 40, 'value': 40, 'discountPercentage': 50}, {'type': 'sale', 'valueNoVat': 20, 'value': 20}]","['GZ0637', 'HP5817']",4.6163,383,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/9b46ad4d212e42628d2daf5100c53915_9366/duramo-10-shoes.jpg"
JQ2909,NIT62,Ultraboost 5 Shoes,Men Running,/ultraboost-5-shoes/JQ2909.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/aae3efb1498f4f6ba039d742bac5cedf_9366/ultraboost-5-shoes.jpg",160,160,0%,"[{'type': 'original', 'valueNoVat': 160, 'value': 160, 'discountPercentage': 0}]","['ID8817', 'ID8819', 'ID8810', 'ID8812', 'ID8811', 'ID8813', 'JH9081', 'JH9073', 'JQ2909']",4.6813,411,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/3dae1af6b0a74db09fcdd7fc69cf7ba7_9366/ultraboost-5-shoes.jpg"
JQ7439,MBV19,Campus 00s Shoes,Originals,/campus-00s-shoes/JQ7439.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/5d92de9bfbba479c8b20569abca5507f_9366/campus-00s-shoes.jpg",90,90,0%,"[{'type': 'original', 'valueNoVat': 90, 'value': 90, 'discountPercentage': 0}]","['JI3163', 'JI3167', 'JR8163', 'JR8162', 'ID1435', 'JQ8349', 'JQ8346', 'JQ8354', 'JQ8356', 'JP9997', 'JS1103', 'H03471', 'H03472', 'JQ7439', 'JR1646', 'HQ8708', 'JH8789', 'JH8794', 'JH8793', 'JH8790', 'JH8998', 'JH8997']",4.7992,473,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/feda145a89414f4c91e05010e6996748_9366/campus-00s-shoes.jpg"
IF7883,LZQ53,Duramo SL Shoes,Women Running,/duramo-sl-shoes/IF7883.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/d857b1a636d547f78257545b748b7e69_9366/duramo-sl-shoes.jpg",55,38.5,30%,"[{'type': 'original', 'valueNoVat': 55, 'value': 55, 'discountPercentage': 30}, {'type': 'sale', 'valueNoVat': 38.5, 'value': 38.5}]","['IF1228', 'IF7870', 'IF7883', 'IF7875']",4.6008,1157,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/32e1d5b68ad44c59a94fc475569f6ea7_9366/duramo-sl-shoes.jpg"
GW6424,LKK08,Tensaur Sport Training Lace Shoes,Kids 4-8 Years Sportswear,/tensaur-sport-training-lace-shoes/GW6424.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/647c700ff8bd4aec99f2ae8c01720810_9366/tensaur-sport-training-lace-shoes.jpg",30,30,0%,"[{'type': 'original', 'valueNoVat': 30, 'value': 30, 'discountPercentage': 0}]","['GW6425', 'GW6422', 'GW6424', 'GW6438', 'IF1721', 'IF1722', 'IF1719', 'JH9543', 'JH9545']",4.8133,1237,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/044db68ae91a433a86f8ae8c017173c3_9366/tensaur-sport-training-lace-shoes.jpg"
JS4488,NRW94,Adizero EVO SL Shoes,Men Running,/adizero-evo-sl-shoes/JS4488.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/a55aadb0ea274af48c48fc36d16820c2_9366/adizero-evo-sl-shoes.jpg",130,130,0%,"[{'type': 'original', 'valueNoVat': 130, 'value': 130, 'discountPercentage': 0}]",[],4,1,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/3e17fc1fad7e499ab2de5d7a4c3a5bb1_9366/adizero-evo-sl-shoes.jpg"
B75807,BSZ08,Samba OG Shoes,Originals,/samba-og-shoes/B75807.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/ee99b4b9bde74f30a933a8bf011911ae_9366/samba-og-shoes.jpg",95,95,0%,"[{'type': 'original', 'valueNoVat': 95, 'value': 95, 'discountPercentage': 0}]","['JR2014', 'JI3185', 'JI3184', 'JS3830', 'JS3831', 'JR0886', 'JR0884', 'JI3206', 'JI3207', 'JI3214', 'JI3212', 'JQ5141', 'ID1481', 'IH4881', 'B75807', 'B75806', 'JQ8835', 'JH8798', 'JH8797', 'JQ6215']",4.7078,18684,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/9d87bb33ae164cc38058a8bd00ef61d6_9366/samba-og-shoes.jpg"
JS2852,NJA81,Crazyquick Padel Shoes,Men Tennis,/crazyquick-padel-shoes/JS2852.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/7813f08b795c4fcfb7bd00a0ae30444b_9366/crazyquick-padel-shoes.jpg",100,100,0%,"[{'type': 'original', 'valueNoVat': 100, 'value': 100, 'discountPercentage': 0}]","['JP9591', 'JS2852', 'JP7231', 'IE3924']",4.4183,55,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/3a58e667b84045e9aa3754e94e3115fa_9366/crazyquick-padel-shoes.jpg"
GW6455,LKK12,Tensaur Hook and Loop Shoes,Kids Sportswear,/tensaur-hook-and-loop-shoes/GW6455.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/fe51694c37e14c6db6e2ae8d003ff8f1_9366/tensaur-hook-and-loop-shoes.jpg",23,23,0%,"[{'type': 'original', 'valueNoVat': 23, 'value': 23, 'discountPercentage': 0}]","['IG8801', 'GW1988', 'GW1990', 'GW6456', 'GW6455', 'GW6468', 'IF1734', 'JH9527', 'JH9528', 'H06301', 'JQ2876']",4.8439,1217,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/c84caca361424f709035ae8d003f5f1f_9366/tensaur-hook-and-loop-shoes.jpg"
JR2121,BTP23,Handball Spezial Shoes,Originals,/handball-spezial-shoes/JR2121.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/e25faeafaf5c497690385e9322298032_9366/handball-spezial-shoes.jpg",90,90,0%,"[{'type': 'original', 'valueNoVat': 90, 'value': 90, 'discountPercentage': 0}]","['JH7557', 'JR2121', 'DB3021', 'JR3846', 'JR3845', 'BD7632', 'BD7633', 'JP5356', 'IE3403', 'JH5438', 'JH5439', 'JH5436', 'JH5437', 'JH5435', 'JH5450', 'JH5451', 'JH5445', 'JH5444', 'JR4881', 'JR4880', 'JR4879']",4.8068,5382,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/c79c615290ef4adbb1b1a69c8c58919f_9366/handball-spezial-shoes.jpg"
JQ5609,NLD75,Runfalcon 5 Shoes Kids,Kids 4-8 Years Sportswear,/runfalcon-5-shoes-kids/JQ5609.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/0219bf28869340f2baa8d3e1281fb7c2_9366/runfalcon-5-shoes-kids.jpg",30,30,0%,"[{'type': 'original', 'valueNoVat': 30, 'value': 30, 'discountPercentage': 0}]","['JP5147', 'JP5150', 'JQ5610', 'JQ5609', 'IE8580', 'IE8574', 'IE8573']",4.7749,524,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/485b87a33c9540398be705e25e98c093_9366/runfalcon-5-shoes-kids.jpg"
IE6132,NLD67,Lite Racer 4.0 Shoes,Sportswear,/lite-racer-4.0-shoes/IE6132.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/88a4f31fbc0f40fa8651663906a8813e_9366/lite-racer-4.0-shoes.jpg",45,45,0%,"[{'type': 'original', 'valueNoVat': 45, 'value': 45, 'discountPercentage': 0}]","['JR8544', 'IE6132', 'IE6134', 'IE6133']",4.7289,697,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/b08c080cd2d24ecbbd92160f9b253ac8_9366/lite-racer-4.0-shoes.jpg"
IH5483,OPH68,Gazelle Indoor Shoes,Originals,/gazelle-indoor-shoes/IH5483.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/e256892919d54aa597c8fbdce925f537_9366/gazelle-indoor-shoes.jpg",95,95,0%,"[{'type': 'original', 'valueNoVat': 95, 'value': 95, 'discountPercentage': 0}]","['JP5309', 'JS1397', 'JS1396', 'JS1406', 'JS1412', 'JS1411', 'JS1410', 'JI2713', 'JI2714', 'JI2718', 'JI2719', 'IH5483', 'IH5484', 'JQ0193', 'JQ0192', 'JI1371', 'JH7370']",4.6258,163,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/55ebbdbfa42942f0bf3cfe9d8b10a160_9366/gazelle-indoor-shoes.jpg"
JR1640,ONR42,SL 72 OG Shoes,Originals,/sl-72-og-shoes/JR1640.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/33846cecf729449aad207f6ec8618d4e_9366/sl-72-og-shoes.jpg",90,90,0%,"[{'type': 'original', 'valueNoVat': 90, 'value': 90, 'discountPercentage': 0}]","['JI0181', 'JI0187', 'JI0189', 'JI0188', 'JI0193', 'JI0195', 'JI0199', 'KK3661', 'KK3660', 'JQ8316', 'JQ8314', 'JQ8315', 'JQ8309', 'IF1940', 'JQ1180', 'JS1311', 'JR4230', 'JR4229', 'JQ7397', 'JR1639', 'JR1640', 'JI2746', 'JS0255', 'JS0254', 'JH7226', 'JH7392', 'JH7391']",4.8155,195,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/3b1718dd5df741aeba21adebe5ab385a_9366/sl-72-og-shoes.jpg"
HR0319,LSB27,Advantage Shoes,Women Sportswear,/advantage-shoes/HR0319.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/31ebea34a1f4407c9000af4700ec1730_9366/advantage-shoes.jpg",70,35,50%,"[{'type': 'original', 'valueNoVat': 70, 'value': 70, 'discountPercentage': 50}, {'type': 'sale', 'valueNoVat': 35, 'value': 35}]","['HR0321', 'HR0322', 'HR0319']",4.6951,141,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/b117de6206bc439f8a55af4700dd64ca_9366/advantage-shoes.jpg"
JR8163,MBV19,Campus 00s Shoes,Originals,/campus-00s-shoes/JR8163.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/759f51672ca44b59bf3fd5f26a6a62bc_9366/campus-00s-shoes.jpg",90,90,0%,"[{'type': 'original', 'valueNoVat': 90, 'value': 90, 'discountPercentage': 0}]","['JI3163', 'JI3167', 'JR8163', 'JR8162', 'ID1435', 'JQ8349', 'JQ8346', 'JQ8354', 'JQ8356', 'JP9997', 'JS1103', 'H03471', 'H03472', 'JQ7439', 'JR1646', 'HQ8708', 'JH8789', 'JH8794', 'JH8793', 'JH8790', 'JH8998', 'JH8997']",4.7992,473,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/d53fbd21594641a1ace0d53ccf24fb65_9366/campus-00s-shoes.jpg"
JS0018,OPV61,Moveboost Shoes,Running,/moveboost-shoes/JS0018.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/fe1cc589739246949ffbdc166a32940b_9366/moveboost-shoes.jpg",92,64.4,30%,"[{'type': 'original', 'valueNoVat': 92, 'value': 92, 'discountPercentage': 30}, {'type': 'sale', 'valueNoVat': 64.4, 'value': 64.4}]","['JS0019', 'JS0018', 'JS0020']",N/A,-99,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/177c922b75ec40458a8ce70452fe13ba_9366/moveboost-shoes.jpg"
JP8080,OPH03,Samba OG x Liberty London Shoes Kids,Youth 8-16 Years Originals,/samba-og-x-liberty-london-shoes-kids/JP8080.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/abeead432879497fb4e5e64ecc235473_9366/samba-og-x-liberty-london-shoes-kids.jpg",75,75,0%,"[{'type': 'original', 'valueNoVat': 75, 'value': 75, 'discountPercentage': 0}]",[],4.766,47,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/e338d08cb461404c816f12d1585aba82_9366/samba-og-x-liberty-london-shoes-kids.jpg"
JH9668,OPH98,Gazelle Bold Shoes,Women Originals,/gazelle-bold-shoes/JH9668.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/5690b0986d8a4da7a2bf6d3c4172099d_9366/gazelle-bold-shoes.jpg",95,95,0%,"[{'type': 'original', 'valueNoVat': 95, 'value': 95, 'discountPercentage': 0}]","['JS3892', 'JQ5127', 'JQ5126', 'JH9665', 'JH9666', 'JH9668', 'JR8885', 'IE0420', 'JI2572', 'IE0876', 'JI2697', 'JQ7776', 'JQ7777', 'JQ6436']",4.6072,280,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/f3db100d8f974d93be6f9b6b09b91080_9366/gazelle-bold-shoes.jpg"
JQ8393,OOM31,adidas Gazelle Indoor Shoes,Originals,/adidas-gazelle-indoor-shoes/JQ8393.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/982538a8971f4e7dab672439a1f77a31_9366/adidas-gazelle-indoor-shoes.jpg",95,95,0%,"[{'type': 'original', 'valueNoVat': 95, 'value': 95, 'discountPercentage': 0}]","['JR3840', 'JQ8391', 'JQ8392', 'JQ8393', 'JI2061', 'JI2062', 'JI2063', 'JI2060', 'JS4144', 'JH5411', 'JH5412', 'JH5406', 'JH5407', 'JH5404', 'JH5405', 'JH5402']",4.8684,266,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/becd90fe4ce443d78a12bc7377ce896f_9366/adidas-gazelle-indoor-shoes.jpg"
JR6292,IAZ12,Gazelle Shoes,Originals,/gazelle-shoes/JR6292.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/1a178c51e7ed417ab7cc0e2ea83a35fe_9366/gazelle-shoes.jpg",85,85,0%,"[{'type': 'original', 'valueNoVat': 85, 'value': 85, 'discountPercentage': 0}]","['IG6199', 'JI2077', 'JI2076', 'IG6201', 'CQ2809', 'JR4158', 'JH5397', 'JH5398', 'JH5394', 'JH5392', 'JH5393', 'B41645', 'JR6292', 'JR6293', 'BB5478', 'BB5476', 'BB5480']",4.7404,25157,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/a6d2ef035a604772858cb93ed2d0f4bb_9366/gazelle-shoes.jpg"
GY2009,LPV30,USA 84 Shoes,Men Originals,/usa-84-shoes/GY2009.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/6dd44e73c9d54ece9584aeae0181be51_9366/usa-84-shoes.jpg",70,28,60%,"[{'type': 'original', 'valueNoVat': 70, 'value': 70, 'discountPercentage': 60}, {'type': 'sale', 'valueNoVat': 28, 'value': 28}]","['GY2009', 'GX4584', 'GX4583', 'GX4582']",4.729,225,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/980e7b6b40d34864a9e4aeae017f4a4b_9366/usa-84-shoes.jpg"
H03474,NMN27,Campus 00s Shoes,Originals,/campus-00s-shoes/H03474.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/db17b9aa742a4517a24daf8800a8bca4_9366/campus-00s-shoes.jpg",100,100,0%,"[{'type': 'original', 'valueNoVat': 100, 'value': 100, 'discountPercentage': 0}]",[],4.8182,242,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/9c0a9c155b7c499a80a1af8701049516_9366/campus-00s-shoes.jpg"
JQ2876,LKK12,Tensaur Hook and Loop Shoes,Kids Sportswear,/tensaur-hook-and-loop-shoes/JQ2876.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/575b805854764ac7ba787379824e1f6c_9366/tensaur-hook-and-loop-shoes.jpg",23,23,0%,"[{'type': 'original', 'valueNoVat': 23, 'value': 23, 'discountPercentage': 0}]","['IG8801', 'GW1988', 'GW1990', 'GW6456', 'GW6455', 'GW6468', 'IF1734', 'JH9527', 'JH9528', 'H06301', 'JQ2876']",4.8439,1217,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/0eb5380c596d41459e316b70a5dab46d_9366/tensaur-hook-and-loop-shoes.jpg"
JR3416,EVOM2,Adizero EVO SL Shoes,Men Running,/adizero-evo-sl-shoes/JR3416.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/74b62ce8826a446d83439975527eb857_9366/adizero-evo-sl-shoes.jpg",130,130,0%,"[{'type': 'original', 'valueNoVat': 130, 'value': 130, 'discountPercentage': 0}]","['JH6206', 'JP7149', 'JS4487', 'JS4494', 'JS4492', 'JR3419', 'JR3417', 'JR3416', 'JR3414']",4.7707,567,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/6a2861f24580416ab9e12755efa24454_9366/adizero-evo-sl-shoes.jpg"
IG6916,NLH73,Response CL Shoes,Men Originals,/response-cl-shoes/IG6916.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/884924e5ca9c47f6b1c5c2663af8990e_9366/response-cl-shoes.jpg",100,50,50%,"[{'type': 'original', 'valueNoVat': 100, 'value': 100, 'discountPercentage': 50}, {'type': 'sale', 'valueNoVat': 50, 'value': 50}]","['IG6917', 'IG6916']",4.6667,3,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/a7f5fb9d93e44e7385cb489a6ef341a3_9366/response-cl-shoes.jpg"
JQ9956,NIU64,Terrex Anylander Hiking Shoes,Women TERREX,/terrex-anylander-hiking-shoes/JQ9956.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/fc63749305ea4780a779d40e3624a3ae_9366/terrex-anylander-hiking-shoes.jpg",65,65,0%,"[{'type': 'original', 'valueNoVat': 65, 'value': 65, 'discountPercentage': 0}]","['JQ9956', 'JQ9955', 'IH3549', 'ID3463', 'ID3464', 'ID3465', 'JI1316', 'JI1317']",4.5047,218,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/69a8a8fe12304394a9a9b0c9e86a5eac_9366/terrex-anylander-hiking-shoes.jpg"
HP8959,LSJ07,Breaknet Lifestyle Court Lace Shoes,Kids 4-8 Years Sportswear,/breaknet-lifestyle-court-lace-shoes/HP8959.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/8793e10e3f8c480382eeaf4f008c4043_9366/breaknet-lifestyle-court-lace-shoes.jpg",38,26.6,30%,"[{'type': 'original', 'valueNoVat': 38, 'value': 38, 'discountPercentage': 30}, {'type': 'sale', 'valueNoVat': 26.6, 'value': 26.6}]","['HP8956', 'HP8959', 'HP8961']",4.6,15,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/3d18030b2ef34e04b38daf4f008bff2a_9366/breaknet-lifestyle-court-lace-shoes.jpg"
IH8879,NKT14,ADIDAS DISNEY MICKEY MOUSE TENSAUR SPORT SHOES INFANTS,Kids Sportswear,/adidas-disney-mickey-mouse-tensaur-sport-shoes-infants/IH8879.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/17a90ae14b2844208930a156d66655aa_9366/adidas-disney-mickey-mouse-tensaur-sport-shoes-infants.jpg",28,16.8,40%,"[{'type': 'original', 'valueNoVat': 28, 'value': 28, 'discountPercentage': 40}, {'type': 'sale', 'valueNoVat': 16.8, 'value': 16.8}]",[],4.4375,16,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/e7087ef094314fab929d92a4c68f0bf7_9366/adidas-disney-mickey-mouse-tensaur-sport-shoes-infants.jpg"
JR9446,OPH64,Samba OG Shoes,Originals,/samba-og-shoes/JR9446.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/604eba89600442b1af09300f109c54e0_9366/samba-og-shoes.jpg",95,95,0%,"[{'type': 'original', 'valueNoVat': 95, 'value': 95, 'discountPercentage': 0}]","['JP5329', 'IG1963', 'JR8842', 'JR8844', 'JR8848', 'ID0478', 'IF6513', 'JI2678', 'JI2681', 'JI2725', 'JI2724', 'JI2735', 'JH5687', 'JR9447', 'JR9446']",4.86,207,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/78b9bdf5c5aa4640903be08eefa4b089_9366/samba-og-shoes.jpg"
JS4487,EVOM2,Adizero EVO SL Shoes,Men Running,/adizero-evo-sl-shoes/JS4487.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/2d4ffb5af8b74f5394790c8a6c3dd354_9366/adizero-evo-sl-shoes.jpg",130,130,0%,"[{'type': 'original', 'valueNoVat': 130, 'value': 130, 'discountPercentage': 0}]","['JH6206', 'JP7149', 'JS4487', 'JS4494', 'JS4492', 'JR3419', 'JR3417', 'JR3416', 'JR3414']",4.7707,567,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/40b57f721d8a4952893a3a9b008fc2a7_9366/adizero-evo-sl-shoes.jpg"
DB3021,BTP23,Handball Spezial Shoes,Originals,/handball-spezial-shoes/DB3021.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/6181237298a44c5fb07da96d0111461c_9366/handball-spezial-shoes.jpg",90,90,0%,"[{'type': 'original', 'valueNoVat': 90, 'value': 90, 'discountPercentage': 0}]","['JH7557', 'JR2121', 'DB3021', 'JR3846', 'JR3845', 'BD7632', 'BD7633', 'JP5356', 'IE3403', 'JH5438', 'JH5439', 'JH5436', 'JH5437', 'JH5435', 'JH5450', 'JH5451', 'JH5445', 'JH5444', 'JR4881', 'JR4880', 'JR4879']",4.8068,5382,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/96c5eb48a9074ee9889aa96d0110ca89_9366/handball-spezial-shoes.jpg"
IE4034,LZQ32,Duramo SL Shoes,Men Running,/duramo-sl-shoes/IE4034.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/b60dfd0a9b9a4ea9a3e9a50d6a9df0d9_9366/duramo-sl-shoes.jpg",55,38.5,30%,"[{'type': 'original', 'valueNoVat': 55, 'value': 55, 'discountPercentage': 30}, {'type': 'sale', 'valueNoVat': 38.5, 'value': 38.5}]","['IF1200', 'IE4034']",4.5452,1662,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/bd00bd5b882e4a4a9ebc968bd5eb0690_9366/duramo-sl-shoes.jpg"
CQ2333,EOY06,Nizza Shoes,Originals,/nizza-shoes/CQ2333.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/e1bb35da69ab4c1681afa89400b878b7_9366/nizza-shoes.jpg",70,35,50%,"[{'type': 'original', 'valueNoVat': 70, 'value': 70, 'discountPercentage': 50}, {'type': 'sale', 'valueNoVat': 35, 'value': 35}]","['CQ2333', 'CQ2332']",4.6593,2072,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/a712b0a634b642bcb847a89400aa5dc9_9366/nizza-shoes.jpg"
